user_id,item_id,Game Title,User Rating,Age Group Targeted,Price,Platform,Requires Special Device,Developer,Publisher,Release Year,Genre,Multiplayer,Game Length (Hours),Graphics Quality,Soundtrack Quality,Story Quality,User Review Text,Game Mode,Min Number of Players
838,9,Fortnite,40.1,All Ages,54.14,Xbox,Yes,Nintendo,Nintendo,2017,Simulation,Yes,47.8,Medium,Poor,Poor,"Amazing game, but the gameplay is amazing.",Offline,3
2008,36,The Legend of Zelda: Breath of the Wild,29.5,Adults,25.01,Xbox,No,Innersloth,Take-Two Interactive,2013,Simulation,Yes,59.6,Ultra,Excellent,Excellent,"Solid game, but the graphics could be better.",Online,6
1364,10,Ghost of Tsushima,30.1,Adults,28.24,PlayStation,No,Bungie,Capcom,2021,Shooter,Yes,57.5,Medium,Good,Average,"Disappointing game, but too many bugs.",Offline,5
2388,11,Grand Theft Auto V,25.8,Adults,29.63,PC,No,Capcom,Nintendo,2017,Fighting,Yes,42.1,Ultra,Good,Good,"Disappointing game, but too many bugs.",Offline,5
204,0,1000-Piece Puzzle,30.1,All Ages,43.94,PlayStation,No,Capcom,Capcom,2013,Shooter,Yes,25.9,Medium,Good,Excellent,"Amazing game, but too many bugs.",Offline,1
161,21,Overwatch 2,43.3,Teens,53.67,PC,Yes,Nintendo,Electronic Arts,2012,Strategy,No,49.4,Low,Good,Average,"Solid game, but the gameplay is amazing.",Offline,1
392,0,1000-Piece Puzzle,29.9,Teens,25.56,Xbox,Yes,EA Sports,Electronic Arts,2013,Fighting,Yes,53.6,Medium,Good,Excellent,"Amazing game, but the gameplay is amazing.",Offline,2
769,3,Bioshock Infinite,34.2,Teens,45.04,Xbox,No,Innersloth,Capcom,2023,Fighting,No,33.5,Medium,Excellent,Good,"Disappointing game, but the graphics could be better.",Online,3
2623,0,1000-Piece Puzzle,40.5,Kids,46.08,Xbox,No,Rockstar Games,Epic Games,2010,Action,Yes,53.5,High,Poor,Excellent,"Solid game, but too many bugs.",Online,4
2582,7,FIFA 24,32.4,Teens,36.55,Mobile,No,EA Sports,Valve,2012,Adventure,No,41.6,Ultra,Poor,Average,"Amazing game, but too many bugs.",Offline,2
1094,4,Call of Duty: Modern Warfare 2,28.5,All Ages,38.66,PlayStation,No,Capcom,Electronic Arts,2013,RPG,Yes,30.3,Medium,Excellent,Average,"Solid game, but too many bugs.",Offline,7
2941,34,Tetris,29.3,Teens,55.48,Xbox,Yes,Nintendo,Electronic Arts,2016,Strategy,No,7.3,Low,Poor,Excellent,"Amazing game, but the gameplay is amazing.",Online,2
405,15,Hitman 3,30.3,Adults,50.58,PC,No,Nintendo,Nintendo,2011,Strategy,Yes,16.0,Low,Good,Poor,"Disappointing game, but too many bugs.",Online,1
608,27,Sid Meier’s Civilization VI,32.8,All Ages,51.95,Mobile,Yes,Epic Games,Electronic Arts,2018,Adventure,Yes,25.8,Ultra,Average,Excellent,"Solid game, but the graphics could be better.",Offline,1
1615,5,Counter-Strike: Global Offensive,30.7,Adults,38.06,PlayStation,No,EA Sports,Electronic Arts,2023,Fighting,No,40.1,Medium,Average,Excellent,"Amazing game, but the gameplay is amazing.",Offline,7
1541,1,Among Us,30.9,Adults,44.63,Mobile,Yes,Nintendo,Take-Two Interactive,2019,Adventure,Yes,26.8,High,Average,Excellent,"Disappointing game, but the gameplay is amazing.",Online,6
2876,37,The Sims 4,14.8,Adults,23.66,Mobile,No,Valve,Take-Two Interactive,2012,Shooter,Yes,12.3,Ultra,Excellent,Average,"Disappointing game, but too many bugs.",Offline,6
1838,17,Kingdom Hearts III,31.1,Adults,58.59,Nintendo Switch,No,CD Projekt Red,Capcom,2019,RPG,Yes,11.1,Low,Good,Poor,"Solid game, but too many bugs.",Offline,3
690,21,Overwatch 2,34.3,Kids,39.47,Nintendo Switch,Yes,Nintendo,Take-Two Interactive,2023,Strategy,Yes,54.3,Low,Average,Excellent,"Disappointing game, but the graphics could be better.",Offline,2
2950,18,League of Legends,38.1,Teens,40.9,Nintendo Switch,No,Nintendo,Activision,2011,RPG,Yes,54.7,High,Good,Average,"Disappointing game, but too many bugs.",Offline,4
1241,2,Animal Crossing: New Horizons,39.6,Adults,55.04,Nintendo Switch,No,Nintendo,Capcom,2012,Adventure,Yes,35.4,High,Excellent,Excellent,"Amazing game, but the gameplay is amazing.",Online,10
2104,34,Tetris,31.9,All Ages,32.45,Xbox,Yes,Game Freak,Square Enix,2011,Adventure,Yes,53.3,High,Average,Good,"Amazing game, but too many bugs.",Offline,8
366,26,Rocket League,36.2,Kids,59.37,PC,No,Innersloth,Valve,2019,Party,Yes,18.5,Medium,Poor,Average,"Amazing game, but too many bugs.",Online,4
1723,13,Half-Life: Alyx,15.1,Teens,21.26,PlayStation,No,Innersloth,Square Enix,2013,Party,Yes,10.7,Medium,Good,Average,"Great game, but too many bugs.",Online,7
455,5,Counter-Strike: Global Offensive,18.6,Teens,32.18,PlayStation,Yes,Nintendo,Innersloth,2022,Adventure,No,8.2,Medium,Poor,Good,"Disappointing game, but too many bugs.",Offline,2
104,18,League of Legends,32.5,Teens,44.66,Xbox,Yes,Rockstar Games,Take-Two Interactive,2019,Puzzle,Yes,32.3,Ultra,Good,Average,"Disappointing game, but the gameplay is amazing.",Offline,5
77,14,Halo Infinite,29.1,Adults,22.03,Nintendo Switch,Yes,Bungie,Valve,2012,Action,Yes,58.5,High,Good,Good,"Disappointing game, but the gameplay is amazing.",Offline,5
230,35,The Elder Scrolls V: Skyrim,12.6,Teens,21.73,Nintendo Switch,Yes,EA Sports,Nintendo,2015,Simulation,Yes,9.7,Medium,Poor,Poor,"Disappointing game, but the gameplay is amazing.",Online,5
1938,19,Mario Kart 8 Deluxe,31.7,Kids,50.85,PlayStation,No,Innersloth,Capcom,2017,Simulation,No,25.9,Low,Excellent,Poor,"Solid game, but the graphics could be better.",Offline,6
2379,3,Bioshock Infinite,13.9,All Ages,27.45,PC,No,Valve,Valve,2022,Strategy,No,5.2,Ultra,Excellent,Excellent,"Amazing game, but too many bugs.",Online,2
1206,14,Halo Infinite,20.0,Adults,22.56,Xbox,No,Bungie,Square Enix,2020,RPG,Yes,29.1,Medium,Excellent,Average,"Solid game, but the graphics could be better.",Offline,7
893,22,Pillars of Eternity II: Deadfire,28.9,Teens,37.7,Mobile,Yes,Innersloth,Nintendo,2010,Shooter,No,31.9,High,Excellent,Average,"Great game, but too many bugs.",Offline,7
1574,15,Hitman 3,28.8,Kids,27.37,PlayStation,No,Game Freak,Nintendo,2015,Puzzle,No,54.4,Low,Excellent,Average,"Disappointing game, but too many bugs.",Online,2
2736,18,League of Legends,38.4,Teens,42.72,PlayStation,No,Game Freak,Epic Games,2014,Shooter,No,59.3,Ultra,Average,Average,"Amazing game, but the gameplay is amazing.",Online,6
2075,13,Half-Life: Alyx,38.7,Kids,49.69,Nintendo Switch,Yes,EA Sports,Innersloth,2012,RPG,No,42.5,Medium,Poor,Good,"Solid game, but the gameplay is amazing.",Online,6
1676,29,Stardew Valley,17.3,Teens,21.8,Mobile,No,Innersloth,Innersloth,2014,Fighting,Yes,20.8,High,Good,Poor,"Great game, but too many bugs.",Online,3
299,16,Just Dance 2024,20.8,Adults,24.3,Xbox,No,Game Freak,Capcom,2016,Sports,Yes,24.1,High,Average,Excellent,"Great game, but the gameplay is amazing.",Offline,10
957,4,Call of Duty: Modern Warfare 2,33.0,Teens,56.69,Xbox,Yes,Nintendo,Nintendo,2021,Fighting,No,13.4,Ultra,Excellent,Average,"Solid game, but the gameplay is amazing.",Online,8
2847,1,Among Us,39.0,All Ages,53.47,PC,Yes,Capcom,Nintendo,2018,Simulation,No,45.8,High,Good,Good,"Great game, but the graphics could be better.",Online,5
1115,11,Grand Theft Auto V,25.4,Adults,28.84,Nintendo Switch,No,Bungie,Activision,2023,Simulation,Yes,40.7,Low,Average,Good,"Great game, but too many bugs.",Offline,7
2528,22,Pillars of Eternity II: Deadfire,33.6,All Ages,31.25,Mobile,No,Innersloth,Epic Games,2022,Strategy,Yes,57.9,Low,Poor,Good,"Solid game, but the gameplay is amazing.",Online,7
2621,27,Sid Meier’s Civilization VI,29.0,Adults,49.07,PC,No,Capcom,Electronic Arts,2015,RPG,No,12.1,High,Average,Good,"Great game, but the gameplay is amazing.",Online,4
2506,26,Rocket League,23.6,Kids,44.48,PC,No,Capcom,Square Enix,2015,Puzzle,No,10.8,High,Average,Average,"Disappointing game, but the graphics could be better.",Offline,2
1475,38,The Witcher 3: Wild Hunt,25.1,Teens,30.06,Mobile,Yes,Bungie,Nintendo,2020,Adventure,No,30.8,Medium,Good,Average,"Disappointing game, but the gameplay is amazing.",Online,5
365,36,The Legend of Zelda: Breath of the Wild,34.1,Adults,38.22,Nintendo Switch,Yes,Capcom,Innersloth,2022,Shooter,Yes,51.3,Medium,Good,Poor,"Amazing game, but the graphics could be better.",Offline,8
2907,7,FIFA 24,41.3,Adults,56.36,Mobile,Yes,Innersloth,Nintendo,2016,Simulation,No,49.9,Low,Average,Poor,"Disappointing game, but too many bugs.",Online,1
1699,13,Half-Life: Alyx,32.5,Adults,30.04,Nintendo Switch,No,Innersloth,Square Enix,2019,Shooter,No,53.3,Low,Poor,Average,"Disappointing game, but too many bugs.",Offline,1
351,24,Portal 2,24.4,Kids,44.22,Nintendo Switch,No,Rockstar Games,Epic Games,2020,Simulation,No,8.5,Medium,Poor,Average,"Disappointing game, but too many bugs.",Online,3
2301,30,Street Fighter V,39.9,All Ages,56.24,Nintendo Switch,Yes,Rockstar Games,Electronic Arts,2017,Fighting,No,39.2,Low,Poor,Poor,"Amazing game, but too many bugs.",Offline,6
2829,20,Minecraft,14.0,Kids,20.57,PlayStation,No,EA Sports,Valve,2021,Fighting,Yes,15.5,Medium,Average,Poor,"Amazing game, but the graphics could be better.",Online,8
1905,4,Call of Duty: Modern Warfare 2,24.0,Kids,41.2,Nintendo Switch,Yes,Capcom,Nintendo,2016,Action,Yes,15.4,High,Poor,Good,"Great game, but the graphics could be better.",Online,10
2851,9,Fortnite,38.9,Adults,42.74,PlayStation,Yes,Nintendo,Innersloth,2019,Adventure,No,59.0,Low,Average,Excellent,"Amazing game, but too many bugs.",Offline,3
1012,12,Hades,23.2,Adults,29.11,Mobile,Yes,EA Sports,Take-Two Interactive,2021,Action,Yes,30.7,Low,Excellent,Average,"Great game, but the gameplay is amazing.",Offline,5
2507,34,Tetris,38.9,Kids,41.3,PlayStation,No,Bungie,Innersloth,2011,Shooter,No,55.8,High,Excellent,Poor,"Amazing game, but too many bugs.",Online,6
2965,36,The Legend of Zelda: Breath of the Wild,39.5,Kids,57.78,PlayStation,Yes,Capcom,Capcom,2015,Sports,No,40.1,Ultra,Excellent,Excellent,"Great game, but the gameplay is amazing.",Online,6
499,20,Minecraft,37.9,Kids,46.63,Mobile,No,Nintendo,Innersloth,2018,Action,No,47.7,Low,Excellent,Good,"Amazing game, but the gameplay is amazing.",Online,10
950,8,Fall Guys,32.1,Kids,36.54,PlayStation,No,Capcom,Take-Two Interactive,2019,Strategy,Yes,47.6,Medium,Poor,Excellent,"Solid game, but too many bugs.",Offline,1
1995,27,Sid Meier’s Civilization VI,26.1,All Ages,20.44,PC,Yes,Nintendo,Innersloth,2020,Simulation,No,53.7,Low,Excellent,Poor,"Disappointing game, but the graphics could be better.",Offline,8
2047,7,FIFA 24,26.4,Teens,36.93,Mobile,Yes,Capcom,Capcom,2016,Party,No,20.8,Ultra,Poor,Average,"Solid game, but the gameplay is amazing.",Online,8
508,31,Super Mario Odyssey,26.5,All Ages,41.34,Mobile,Yes,CD Projekt Red,Capcom,2015,Sports,No,16.3,Medium,Good,Poor,"Great game, but too many bugs.",Online,10
1328,21,Overwatch 2,20.5,Kids,35.54,Mobile,Yes,Innersloth,Activision,2021,Puzzle,No,15.1,High,Excellent,Good,"Amazing game, but too many bugs.",Offline,6
2549,31,Super Mario Odyssey,38.3,Adults,39.85,PC,No,Capcom,Activision,2016,Adventure,No,58.2,Ultra,Excellent,Good,"Solid game, but too many bugs.",Online,7
2851,22,Pillars of Eternity II: Deadfire,29.7,Kids,36.55,Xbox,No,Bungie,Capcom,2020,Sports,No,38.3,High,Poor,Good,"Disappointing game, but the graphics could be better.",Offline,1
2646,35,The Elder Scrolls V: Skyrim,34.9,Teens,36.4,Xbox,Yes,CD Projekt Red,Activision,2010,Adventure,Yes,49.7,Medium,Average,Good,"Great game, but too many bugs.",Offline,8
166,4,Call of Duty: Modern Warfare 2,37.4,Teens,36.58,Xbox,No,Nintendo,Innersloth,2011,Sports,No,58.6,High,Good,Average,"Amazing game, but the gameplay is amazing.",Online,7
2510,25,Red Dead Redemption 2,21.5,Adults,30.03,PC,Yes,Valve,Capcom,2014,Fighting,No,25.6,Ultra,Poor,Poor,"Solid game, but too many bugs.",Offline,4
920,11,Grand Theft Auto V,20.8,Teens,25.25,Nintendo Switch,No,EA Sports,Capcom,2017,Simulation,No,33.7,Medium,Average,Good,"Amazing game, but the graphics could be better.",Offline,5
114,5,Counter-Strike: Global Offensive,34.1,Adults,54.01,Nintendo Switch,No,CD Projekt Red,Epic Games,2023,RPG,No,23.7,Medium,Poor,Excellent,"Amazing game, but the graphics could be better.",Online,6
992,14,Halo Infinite,18.9,Kids,22.68,Xbox,Yes,Innersloth,Epic Games,2010,Strategy,Yes,26.2,High,Good,Excellent,"Great game, but too many bugs.",Online,10
1952,39,Tomb Raider (2013),20.9,Adults,21.64,Xbox,No,Nintendo,Activision,2012,Strategy,No,35.9,High,Average,Good,"Amazing game, but too many bugs.",Offline,1
2255,34,Tetris,21.7,Adults,33.53,Mobile,No,Innersloth,Valve,2012,Action,Yes,17.3,High,Good,Poor,"Amazing game, but the graphics could be better.",Offline,5
1259,29,Stardew Valley,21.6,All Ages,22.63,Nintendo Switch,Yes,CD Projekt Red,Electronic Arts,2014,Adventure,Yes,38.3,Low,Average,Average,"Solid game, but the graphics could be better.",Offline,10
515,2,Animal Crossing: New Horizons,14.7,Kids,24.31,PlayStation,Yes,Nintendo,Take-Two Interactive,2018,Action,Yes,14.7,Ultra,Excellent,Good,"Solid game, but too many bugs.",Online,2
1232,26,Rocket League,36.6,Teens,56.23,Nintendo Switch,No,Bungie,Innersloth,2011,Action,No,30.8,Low,Excellent,Poor,"Great game, but too many bugs.",Offline,6
709,14,Halo Infinite,21.6,Adults,25.75,Nintendo Switch,No,Innersloth,Activision,2020,RPG,No,27.3,High,Excellent,Poor,"Solid game, but too many bugs.",Online,1
2186,39,Tomb Raider (2013),26.1,Adults,22.33,PC,No,Game Freak,Capcom,2012,Simulation,Yes,52.1,Ultra,Poor,Poor,"Solid game, but the graphics could be better.",Online,4
339,3,Bioshock Infinite,25.0,Adults,42.48,Mobile,No,Nintendo,Nintendo,2010,Fighting,No,11.6,Low,Poor,Good,"Solid game, but the graphics could be better.",Offline,6
2585,2,Animal Crossing: New Horizons,28.4,All Ages,36.19,PlayStation,Yes,Innersloth,Innersloth,2013,Puzzle,Yes,36.8,High,Average,Good,"Great game, but the gameplay is amazing.",Online,3
68,10,Ghost of Tsushima,32.5,Teens,42.02,Xbox,Yes,Bungie,Valve,2015,Action,Yes,35.2,Medium,Good,Average,"Disappointing game, but the gameplay is amazing.",Offline,1
1597,15,Hitman 3,13.9,Teens,27.75,Nintendo Switch,Yes,Nintendo,Nintendo,2011,Simulation,No,6.4,Medium,Excellent,Good,"Amazing game, but the graphics could be better.",Offline,4
1565,0,1000-Piece Puzzle,28.8,All Ages,38.8,PC,No,Capcom,Innersloth,2013,Strategy,No,31.3,Low,Excellent,Poor,"Solid game, but the gameplay is amazing.",Offline,8
383,15,Hitman 3,28.1,Teens,38.58,PC,No,Rockstar Games,Epic Games,2011,Simulation,No,31.9,High,Excellent,Good,"Great game, but the gameplay is amazing.",Offline,3
19,12,Hades,24.6,Teens,33.84,Mobile,Yes,Innersloth,Nintendo,2017,Party,Yes,24.1,Medium,Excellent,Good,"Solid game, but too many bugs.",Online,1
2731,24,Portal 2,22.7,Kids,33.99,Xbox,Yes,Bungie,Activision,2021,Party,Yes,19.7,Medium,Poor,Excellent,"Solid game, but too many bugs.",Online,5
2122,3,Bioshock Infinite,30.8,Adults,56.12,Xbox,Yes,Valve,Take-Two Interactive,2023,Party,Yes,6.2,Medium,Good,Average,"Disappointing game, but the gameplay is amazing.",Online,3
573,30,Street Fighter V,30.4,All Ages,45.79,PlayStation,No,Nintendo,Valve,2019,Adventure,Yes,30.3,High,Poor,Poor,"Great game, but the gameplay is amazing.",Online,10
2987,5,Counter-Strike: Global Offensive,43.3,Teens,59.48,Nintendo Switch,No,Nintendo,Activision,2010,RPG,Yes,42.6,Ultra,Average,Poor,"Disappointing game, but the graphics could be better.",Offline,6
1300,26,Rocket League,17.2,Adults,26.11,Nintendo Switch,Yes,Innersloth,Capcom,2012,Action,No,15.8,Low,Good,Good,"Amazing game, but too many bugs.",Offline,4
2259,37,The Sims 4,41.2,Adults,58.98,PC,Yes,CD Projekt Red,Take-Two Interactive,2018,Sports,Yes,34.4,Medium,Good,Poor,"Solid game, but too many bugs.",Online,7
2903,25,Red Dead Redemption 2,33.7,Adults,57.28,PlayStation,No,Valve,Capcom,2012,Sports,No,17.6,Ultra,Excellent,Average,"Disappointing game, but the graphics could be better.",Offline,1
1944,10,Ghost of Tsushima,29.5,All Ages,28.08,Nintendo Switch,Yes,EA Sports,Epic Games,2022,Party,No,47.1,Low,Good,Poor,"Amazing game, but too many bugs.",Online,8
651,12,Hades,29.6,Adults,44.87,PlayStation,Yes,Nintendo,Valve,2019,RPG,No,19.6,Ultra,Excellent,Average,"Great game, but the gameplay is amazing.",Online,10
1646,15,Hitman 3,46.1,Kids,57.7,PlayStation,Yes,EA Sports,Electronic Arts,2011,Sports,Yes,54.1,Ultra,Poor,Excellent,"Great game, but the graphics could be better.",Offline,6
994,23,Pokémon Scarlet & Violet,20.9,All Ages,38.28,Mobile,No,EA Sports,Valve,2018,Fighting,No,11.8,Ultra,Good,Excellent,"Great game, but too many bugs.",Online,6
2743,24,Portal 2,13.8,Adults,20.27,PC,Yes,Capcom,Innersloth,2010,Adventure,Yes,18.4,High,Average,Poor,"Amazing game, but the gameplay is amazing.",Offline,3
2588,13,Half-Life: Alyx,21.7,All Ages,33.91,Xbox,Yes,Rockstar Games,Valve,2023,Fighting,No,12.4,High,Poor,Good,"Disappointing game, but the graphics could be better.",Online,4
1339,15,Hitman 3,43.2,All Ages,55.21,PlayStation,No,Valve,Activision,2023,RPG,No,55.9,Ultra,Excellent,Excellent,"Solid game, but the gameplay is amazing.",Offline,4
901,31,Super Mario Odyssey,31.8,Teens,43.57,PC,No,Valve,Capcom,2014,Puzzle,No,29.3,Medium,Average,Poor,"Disappointing game, but too many bugs.",Offline,1
1685,14,Halo Infinite,31.9,Kids,34.69,Xbox,Yes,Bungie,Take-Two Interactive,2014,Party,No,45.9,High,Good,Average,"Amazing game, but the gameplay is amazing.",Online,6
2828,23,Pokémon Scarlet & Violet,40.1,Kids,42.15,Nintendo Switch,Yes,Valve,Activision,2018,Shooter,Yes,59.3,Medium,Poor,Excellent,"Solid game, but the gameplay is amazing.",Online,8
1586,9,Fortnite,30.4,Adults,54.87,Mobile,No,Innersloth,Square Enix,2018,RPG,No,12.4,High,Excellent,Poor,"Great game, but the gameplay is amazing.",Online,4
1924,34,Tetris,35.7,All Ages,43.4,Mobile,Yes,Valve,Activision,2013,Fighting,No,47.2,Ultra,Good,Poor,"Great game, but too many bugs.",Online,1
1782,35,The Elder Scrolls V: Skyrim,21.9,All Ages,31.53,PC,Yes,Innersloth,Square Enix,2023,Puzzle,No,26.7,High,Poor,Average,"Disappointing game, but the graphics could be better.",Online,10
1137,34,Tetris,28.0,Adults,32.53,PlayStation,No,Bungie,Epic Games,2013,Party,No,41.9,High,Poor,Average,"Amazing game, but too many bugs.",Online,10
2218,14,Halo Infinite,29.0,All Ages,37.66,Xbox,Yes,Game Freak,Epic Games,2012,Fighting,Yes,40.1,Medium,Excellent,Poor,"Disappointing game, but the graphics could be better.",Online,7
1945,9,Fortnite,27.6,All Ages,37.0,Nintendo Switch,No,Nintendo,Square Enix,2020,Strategy,Yes,31.5,Ultra,Poor,Average,"Disappointing game, but too many bugs.",Offline,1
1038,8,Fall Guys,33.7,Teens,59.52,Mobile,No,Valve,Take-Two Interactive,2010,Fighting,No,14.9,Medium,Good,Average,"Disappointing game, but the graphics could be better.",Offline,10
1739,5,Counter-Strike: Global Offensive,36.9,Kids,44.08,Xbox,No,Nintendo,Capcom,2013,Strategy,Yes,51.2,Low,Average,Excellent,"Great game, but the graphics could be better.",Online,1
288,21,Overwatch 2,27.8,Kids,52.6,PlayStation,Yes,Innersloth,Take-Two Interactive,2021,Party,Yes,9.3,High,Good,Poor,"Solid game, but too many bugs.",Online,7
2237,1,Among Us,29.7,All Ages,34.24,Xbox,No,Game Freak,Epic Games,2016,Fighting,No,47.1,High,Poor,Average,"Solid game, but the gameplay is amazing.",Offline,8
2962,37,The Sims 4,16.5,Teens,25.44,Mobile,No,Rockstar Games,Activision,2015,Shooter,No,18.0,High,Excellent,Good,"Solid game, but the graphics could be better.",Online,3
1591,0,1000-Piece Puzzle,27.5,Adults,48.77,PlayStation,Yes,Capcom,Innersloth,2011,Adventure,Yes,7.8,Medium,Average,Good,"Solid game, but too many bugs.",Offline,4
2742,25,Red Dead Redemption 2,26.9,All Ages,49.21,Mobile,No,Epic Games,Valve,2012,Party,No,6.3,Low,Excellent,Excellent,"Solid game, but the gameplay is amazing.",Online,6
1746,10,Ghost of Tsushima,28.8,All Ages,48.65,Mobile,No,Epic Games,Electronic Arts,2012,Party,No,9.2,Medium,Excellent,Good,"Disappointing game, but the gameplay is amazing.",Online,4
2936,13,Half-Life: Alyx,28.8,Kids,39.78,PC,Yes,Innersloth,Electronic Arts,2015,Simulation,No,29.1,Ultra,Good,Average,"Amazing game, but the gameplay is amazing.",Online,3
2519,23,Pokémon Scarlet & Violet,23.1,Kids,34.83,PlayStation,No,EA Sports,Take-Two Interactive,2018,Sports,Yes,19.5,Low,Average,Poor,"Solid game, but the graphics could be better.",Offline,3
1099,37,The Sims 4,34.4,Teens,48.25,Mobile,Yes,Innersloth,Capcom,2021,Strategy,No,35.7,High,Excellent,Good,"Solid game, but too many bugs.",Offline,3
2325,31,Super Mario Odyssey,28.6,All Ages,45.24,Nintendo Switch,Yes,Bungie,Activision,2017,Shooter,Yes,14.3,Ultra,Excellent,Excellent,"Disappointing game, but too many bugs.",Online,3
940,33,Tekken 7,21.6,Teens,23.36,Nintendo Switch,No,Innersloth,Activision,2010,Sports,Yes,34.4,Ultra,Good,Poor,"Solid game, but the graphics could be better.",Offline,7
1449,37,The Sims 4,34.6,Teens,52.29,PC,No,Bungie,Nintendo,2011,Adventure,Yes,24.9,Ultra,Poor,Excellent,"Great game, but too many bugs.",Online,7
571,30,Street Fighter V,39.7,Teens,49.27,Xbox,No,Valve,Nintendo,2013,Action,Yes,44.2,High,Average,Excellent,"Amazing game, but too many bugs.",Online,1
2905,0,1000-Piece Puzzle,32.3,Adults,32.42,PlayStation,Yes,Nintendo,Take-Two Interactive,2016,Simulation,No,51.5,Ultra,Good,Excellent,"Great game, but the graphics could be better.",Online,3
